user_id,visit_time,channel,age,income,gender
3329,2018-07-27 16:00:00,PPC,,27000.0,male
605,2018-10-03 06:00:00,TV,33.0,31000.0,female
4703,2018-08-27 06:00:00,Facebook,31.0,31000.0,female
6558,2019-01-22 05:00:00,PPC,30.0,30000.0,male
8705,2019-02-06 04:00:00,PPC,32.0,31000.0,female
4525,2019-02-07 09:00:00,TV,32.0,32000.0,female
7445,2018-05-18 07:00:00,Facebook,40.0,41000.0,female
4130,2018-04-28 20:00:00,Email,37.0,38000.0,male
3799,2018-03-03 20:00:00,Facebook,36.0,34000.0,male
455,2018-01-15 09:00:00,PPC,39.0,39000.0,male
2535,2018-10-16 04:00:00,Facebook,35.0,35000.0,male
5033,2018-11-29 04:00:00,Email,36.0,38000.0,male
5093,2018-11-17 08:00:00,Facebook,25.0,23000.0,male
8313,2018-04-22 23:00:00,TV,34.0,34000.0,male
2493,2019-02-15 07:00:00,TV,27.0,26000.0,male
9179,2018-03-08 19:00:00,PPC,42.0,41000.0,female
8015,2018-04-07 04:00:00,Facebook,27.0,27000.0,female
1129,2018-02-25 03:00:00,TV,30.0,30000.0,male
3397,2018-01-14 05:00:00,Facebook,36.0,35000.0,female
3619,2018-06-22 21:00:00,Email,42.0,43000.0,male
9387,2018-09-23 11:00:00,Facebook,38.0,38000.0,male
906,2018-09-24 10:00:00,TV,36.0,37000.0,female
5643,2018-08-01 18:00:00,Email,,31000.0,male
139,2018-08-03 14:00:00,PPC,31.0,28000.0,female
9683,2018-11-07 13:00:00,TV,33.0,33000.0,female
742,2018-12-03 07:00:00,Facebook,42.0,41000.0,female
6591,2018-01-18 05:00:00,TV,28.0,27000.0,male
5229,2018-02-23 20:00:00,TV,35.0,34000.0,female
5115,2018-01-27 13:00:00,TV,38.0,38000.0,female
508,2019-02-19 20:00:00,PPC,33.0,33000.0,male
9135,2018-11-09 23:00:00,TV,42.0,42000.0,male
2873,2018-10-27 00:00:00,Facebook,32.0,33000.0,male
2631,2018-12-19 08:00:00,Facebook,38.0,38000.0,female
4709,2018-02-11 20:00:00,TV,32.0,31000.0,male
9499,2018-12-29 10:00:00,TV,,35000.0,male
1614,2018-01-23 01:00:00,TV,25.0,24000.0,female
3116,2019-01-02 12:00:00,Facebook,40.0,41000.0,female
6959,2018-05-24 01:00:00,Facebook,41.0,39000.0,female
8704,2018-04-14 22:00:00,PPC,41.0,44000.0,male
765,2018-07-13 11:00:00,Facebook,33.0,32000.0,female
2250,2018-07-19 00:00:00,Facebook,36.0,38000.0,female
7795,2018-08-07 00:00:00,Facebook,,21000.0,female
2619,2018-06-16 01:00:00,Facebook,31.0,31000.0,female
3161,2018-12-21 21:00:00,PPC,40.0,40000.0,female
1317,2019-02-09 23:00:00,TV,34.0,33000.0,female
4857,2018-02-18 09:00:00,PPC,42.0,41000.0,male
2620,2018-11-25 18:00:00,Email,39.0,40000.0,male
5562,2018-06-01 16:00:00,TV,37.0,36000.0,female
2415,2018-01-26 18:00:00,TV,,46000.0,male
6610,2018-04-25 02:00:00,TV,37.0,38000.0,female
6002,2018-01-08 08:00:00,TV,38.0,37000.0,male
6533,2018-05-06 14:00:00,Facebook,38.0,39000.0,male
431,2018-03-07 22:00:00,Facebook,,30000.0,male
1814,2018-05-01 16:00:00,Facebook,34.0,35000.0,female
9792,2018-11-16 04:00:00,TV,,30000.0,female
6114,2018-01-19 19:00:00,PPC,27.0,29000.0,female
316,2018-03-14 00:00:00,PPC,,34000.0,female
82,2018-12-31 05:00:00,Facebook,42.0,41000.0,male
2882,2018-01-22 10:00:00,TV,33.0,33000.0,female
4297,2018-07-22 13:00:00,Facebook,41.0,43000.0,female
7316,2018-07-17 00:00:00,PPC,31.0,33000.0,male
8315,2018-09-13 18:00:00,Facebook,29.0,27000.0,female
7559,2019-01-01 23:00:00,TV,27.0,25000.0,female
8913,2018-04-13 08:00:00,TV,43.0,43000.0,male
8182,2019-01-25 10:00:00,TV,,37000.0,female
2204,2018-01-27 10:00:00,TV,39.0,38000.0,male
9761,2018-04-17 23:00:00,TV,38.0,38000.0,female
2149,2018-02-02 10:00:00,Facebook,42.0,43000.0,male
2354,2018-07-03 13:00:00,TV,21.0,21000.0,male
9252,2019-02-03 18:00:00,TV,41.0,41000.0,male
7963,2018-08-29 19:00:00,Facebook,28.0,28000.0,female
9765,2018-12-17 13:00:00,TV,34.0,34000.0,female
4918,2019-02-11 07:00:00,Facebook,40.0,40000.0,female
9122,2018-05-09 10:00:00,TV,43.0,42000.0,female
3767,2018-07-23 15:00:00,TV,44.0,43000.0,female
9635,2018-10-04 06:00:00,TV,46.0,47000.0,male
6564,2018-08-06 18:00:00,TV,36.0,37000.0,female
3777,2018-12-15 13:00:00,PPC,34.0,33000.0,male
4367,2018-01-22 00:00:00,TV,39.0,39000.0,male
290,2018-12-07 14:00:00,TV,30.0,31000.0,female
874,2018-03-23 22:00:00,TV,46.0,44000.0,female
598,2019-02-02 16:00:00,TV,39.0,39000.0,female
6659,2018-09-22 09:00:00,Facebook,39.0,39000.0,male
7183,2019-01-29 17:00:00,PPC,50.0,50000.0,male
8985,2018-01-16 22:00:00,TV,43.0,44000.0,female
6945,2018-07-26 15:00:00,Email,32.0,33000.0,female
1678,2018-05-09 17:00:00,PPC,44.0,43000.0,female
1671,2018-09-14 22:00:00,Email,41.0,42000.0,female
9080,2018-06-18 13:00:00,Facebook,44.0,43000.0,male
4530,2018-04-06 02:00:00,Facebook,25.0,25000.0,male
8903,2018-10-10 04:00:00,Facebook,33.0,34000.0,female
227,2018-10-10 18:00:00,PPC,39.0,40000.0,male
7435,2018-03-28 17:00:00,TV,47.0,46000.0,male
9680,2018-10-22 17:00:00,Email,37.0,38000.0,male
7094,2018-07-31 03:00:00,PPC,33.0,33000.0,male
6029,2018-11-07 22:00:00,PPC,40.0,41000.0,male
3408,2018-09-20 20:00:00,TV,38.0,37000.0,female
7278,2018-03-28 04:00:00,TV,42.0,43000.0,female
5138,2018-04-08 02:00:00,PPC,38.0,38000.0,male
7439,2018-09-23 17:00:00,PPC,37.0,37000.0,female
4726,2018-01-12 03:00:00,Facebook,,38000.0,male
3005,2019-01-01 20:00:00,TV,41.0,41000.0,female
1691,2018-12-11 14:00:00,Facebook,34.0,34000.0,female
1273,2018-10-29 19:00:00,TV,37.0,36000.0,male
4094,2018-07-31 12:00:00,TV,,32000.0,male
7672,2018-12-07 08:00:00,Facebook,33.0,35000.0,female
5126,2018-03-15 21:00:00,TV,36.0,37000.0,female
1173,2018-12-30 21:00:00,Facebook,35.0,36000.0,female
2,2018-07-24 20:00:00,TV,22.0,23000.0,female
9263,2019-01-31 19:00:00,PPC,41.0,41000.0,female
3110,2018-12-18 13:00:00,TV,39.0,39000.0,male
1199,2018-03-14 13:00:00,Facebook,27.0,29000.0,female
1095,2018-06-13 04:00:00,PPC,38.0,37000.0,male
440,2018-09-10 00:00:00,Facebook,31.0,32000.0,male
3219,2018-06-23 04:00:00,Facebook,37.0,38000.0,female
7394,2018-02-11 23:00:00,TV,,41000.0,female
4746,2018-11-30 09:00:00,TV,46.0,47000.0,female
283,2018-12-27 11:00:00,TV,,34000.0,male
6473,2018-07-29 04:00:00,Facebook,50.0,50000.0,female
1345,2018-07-17 07:00:00,PPC,,35000.0,male
419,2018-04-01 09:00:00,TV,33.0,34000.0,male
620,2018-08-28 21:00:00,PPC,,37000.0,female
5988,2018-06-29 14:00:00,TV,34.0,32000.0,male
5752,2018-03-01 21:00:00,Facebook,34.0,35000.0,male
8657,2018-07-07 02:00:00,Email,35.0,35000.0,male
9924,2018-08-04 11:00:00,Facebook,51.0,52000.0,male
4730,2018-04-14 20:00:00,Facebook,34.0,33000.0,male
7612,2018-12-20 05:00:00,Facebook,40.0,39000.0,female
3959,2018-05-07 23:00:00,TV,,23000.0,female
6527,2019-02-11 06:00:00,TV,35.0,35000.0,male
6443,2018-07-04 06:00:00,Email,39.0,40000.0,female
949,2018-05-28 02:00:00,TV,39.0,39000.0,male
4766,2018-01-19 20:00:00,PPC,38.0,38000.0,male
8443,2018-07-26 06:00:00,Email,31.0,32000.0,male
2627,2018-01-26 21:00:00,PPC,36.0,36000.0,male
5637,2019-02-02 05:00:00,TV,44.0,44000.0,female
2029,2019-02-16 05:00:00,TV,41.0,41000.0,female
333,2018-05-30 15:00:00,Facebook,32.0,33000.0,female
9857,2018-09-03 17:00:00,TV,34.0,34000.0,female
5503,2018-02-18 19:00:00,Facebook,38.0,39000.0,male
3058,2018-10-30 09:00:00,PPC,26.0,26000.0,female
2646,2018-07-17 04:00:00,PPC,31.0,31000.0,male
2739,2018-06-14 13:00:00,PPC,,30000.0,male
6572,2019-01-30 01:00:00,TV,36.0,37000.0,male
6639,2018-11-19 09:00:00,Facebook,,36000.0,male
9865,2018-06-29 15:00:00,PPC,,34000.0,male
2640,2018-11-15 03:00:00,TV,27.0,24000.0,male
3106,2018-05-14 17:00:00,TV,45.0,44000.0,male
7164,2018-08-15 07:00:00,Facebook,37.0,38000.0,female
5617,2018-07-24 04:00:00,Email,,41000.0,male
4635,2018-08-10 20:00:00,TV,42.0,43000.0,male
9255,2018-02-01 12:00:00,Facebook,33.0,33000.0,female
6765,2018-02-21 01:00:00,Facebook,42.0,42000.0,male
4778,2018-05-01 12:00:00,TV,41.0,41000.0,female
5974,2018-02-03 10:00:00,TV,28.0,27000.0,female
3431,2018-08-17 03:00:00,Facebook,27.0,28000.0,female
9542,2018-06-08 20:00:00,Email,49.0,49000.0,female
7824,2018-11-27 12:00:00,PPC,29.0,30000.0,male
7026,2018-09-17 05:00:00,TV,47.0,48000.0,female
6417,2018-04-07 15:00:00,PPC,30.0,29000.0,female
6153,2019-01-27 20:00:00,TV,32.0,33000.0,female
3272,2018-10-25 01:00:00,TV,34.0,34000.0,male
2019,2018-06-06 04:00:00,TV,29.0,27000.0,female
4015,2018-01-04 00:00:00,TV,32.0,32000.0,female
3023,2019-01-01 14:00:00,TV,30.0,30000.0,male
9629,2018-07-20 05:00:00,TV,40.0,39000.0,female
8763,2018-11-20 19:00:00,TV,27.0,28000.0,male
2315,2018-06-17 12:00:00,Facebook,41.0,40000.0,male
599,2018-12-21 14:00:00,Facebook,31.0,32000.0,male
4274,2018-03-16 20:00:00,Facebook,,30000.0,female
8496,2018-12-01 02:00:00,Facebook,47.0,46000.0,male
3705,2018-04-29 19:00:00,Facebook,34.0,34000.0,male
2172,2019-01-15 18:00:00,TV,25.0,24000.0,male
7923,2018-12-09 05:00:00,Facebook,36.0,36000.0,male
3650,2018-03-25 01:00:00,PPC,31.0,32000.0,male
5920,2018-03-03 10:00:00,Email,26.0,25000.0,female
5198,2019-02-07 05:00:00,TV,36.0,37000.0,male
3542,2018-02-17 03:00:00,Facebook,40.0,40000.0,male
270,2018-10-13 03:00:00,Email,38.0,36000.0,female
1863,2018-04-04 16:00:00,Email,38.0,39000.0,female
4368,2019-02-14 17:00:00,TV,32.0,31000.0,male
6525,2018-10-26 23:00:00,PPC,,37000.0,male
8758,2018-06-07 15:00:00,Facebook,43.0,44000.0,female
7174,2018-03-01 06:00:00,TV,,36000.0,female
704,2018-02-26 16:00:00,TV,32.0,32000.0,male
2682,2018-03-09 01:00:00,Email,33.0,35000.0,female
8409,2018-12-17 14:00:00,Facebook,36.0,36000.0,female
6758,2018-05-27 18:00:00,TV,30.0,30000.0,female
6438,2018-01-08 00:00:00,TV,26.0,26000.0,female
5859,2018-10-17 23:00:00,TV,32.0,34000.0,male
1086,2018-11-05 11:00:00,TV,41.0,43000.0,female
7447,2018-10-03 17:00:00,TV,34.0,35000.0,male
3044,2018-08-26 12:00:00,Email,45.0,45000.0,female
9619,2018-12-20 17:00:00,Facebook,,36000.0,male
7720,2018-06-16 14:00:00,Facebook,31.0,29000.0,female
6109,2018-03-31 20:00:00,TV,37.0,37000.0,male
601,2018-11-14 15:00:00,PPC,37.0,38000.0,male
9851,2018-07-01 02:00:00,TV,44.0,45000.0,male
7912,2018-07-14 02:00:00,TV,22.0,22000.0,male
4295,2018-04-25 10:00:00,TV,,36000.0,male
4426,2018-07-14 20:00:00,PPC,,26000.0,male
9492,2018-01-20 09:00:00,TV,22.0,21000.0,male
5573,2018-05-02 16:00:00,TV,34.0,34000.0,male
1560,2018-06-05 19:00:00,Facebook,41.0,40000.0,male
7660,2018-02-14 08:00:00,Facebook,27.0,28000.0,female
3640,2018-08-12 20:00:00,TV,44.0,44000.0,female
4055,2018-03-17 06:00:00,TV,26.0,26000.0,female
2435,2018-09-04 16:00:00,PPC,,29000.0,female
6694,2018-08-11 10:00:00,TV,31.0,32000.0,female
128,2018-03-06 06:00:00,Facebook,29.0,30000.0,male
9692,2018-03-13 03:00:00,PPC,34.0,35000.0,male
5199,2018-07-14 23:00:00,Facebook,31.0,34000.0,female
3452,2018-08-01 20:00:00,Facebook,37.0,39000.0,male
7220,2018-09-13 13:00:00,TV,44.0,45000.0,male
1933,2018-03-23 21:00:00,Facebook,33.0,32000.0,female
4095,2018-03-20 05:00:00,Email,33.0,34000.0,male
4662,2018-09-14 02:00:00,Facebook,38.0,37000.0,male
9470,2019-01-28 19:00:00,TV,33.0,34000.0,male
7927,2019-02-06 10:00:00,PPC,,41000.0,male
491,2018-07-23 06:00:00,Facebook,39.0,40000.0,female
5936,2018-01-20 05:00:00,Facebook,36.0,35000.0,male
3081,2018-06-02 02:00:00,PPC,41.0,42000.0,male
8888,2018-09-16 02:00:00,Email,37.0,38000.0,female
2669,2018-08-27 01:00:00,Facebook,49.0,49000.0,female
2225,2018-07-16 12:00:00,TV,,24000.0,male
2410,2018-11-02 18:00:00,Facebook,39.0,39000.0,male
5272,2018-04-12 23:00:00,Facebook,36.0,38000.0,female
4076,2018-08-22 05:00:00,Email,39.0,40000.0,male
3304,2019-01-03 02:00:00,TV,33.0,32000.0,male
6070,2019-01-10 01:00:00,Facebook,41.0,40000.0,female
3292,2018-07-26 03:00:00,TV,35.0,36000.0,female
8241,2018-01-02 01:00:00,TV,46.0,46000.0,female
502,2018-09-07 16:00:00,Facebook,40.0,40000.0,male
5921,2018-01-17 07:00:00,Email,39.0,40000.0,female
9354,2018-12-06 21:00:00,Email,28.0,29000.0,female
9485,2018-07-18 06:00:00,Facebook,34.0,32000.0,female
8555,2018-10-27 05:00:00,Facebook,29.0,30000.0,female
9522,2018-06-03 19:00:00,Facebook,35.0,34000.0,male
6603,2019-02-03 17:00:00,TV,27.0,28000.0,male
1791,2018-11-21 12:00:00,PPC,37.0,36000.0,male
9117,2018-09-10 20:00:00,PPC,40.0,40000.0,female
9230,2018-09-27 16:00:00,PPC,28.0,29000.0,male
9152,2018-08-27 04:00:00,PPC,32.0,34000.0,male
211,2018-04-02 23:00:00,TV,32.0,32000.0,male
8909,2019-02-13 09:00:00,TV,37.0,36000.0,male
4749,2018-09-04 01:00:00,TV,34.0,36000.0,male
1759,2019-01-01 10:00:00,TV,29.0,32000.0,female
5375,2018-03-26 20:00:00,TV,,39000.0,female
7789,2018-04-18 14:00:00,TV,36.0,36000.0,female
9738,2018-02-05 15:00:00,TV,39.0,39000.0,male
5609,2018-02-14 00:00:00,Facebook,32.0,32000.0,female
1566,2018-05-24 07:00:00,Facebook,37.0,36000.0,female
3575,2018-08-04 07:00:00,TV,36.0,34000.0,female
9420,2019-01-30 21:00:00,TV,35.0,37000.0,female
2449,2019-02-21 15:00:00,TV,45.0,45000.0,male
4619,2018-07-13 00:00:00,Email,33.0,33000.0,male
9155,2018-10-18 22:00:00,TV,26.0,26000.0,female
5823,2018-02-24 09:00:00,Email,39.0,40000.0,female
8601,2018-03-27 06:00:00,TV,34.0,34000.0,male
7391,2019-02-20 21:00:00,PPC,45.0,42000.0,male
2030,2018-01-14 19:00:00,TV,36.0,37000.0,female
5818,2018-09-07 01:00:00,PPC,35.0,35000.0,male
8684,2019-01-14 16:00:00,TV,,33000.0,female
1848,2018-10-19 17:00:00,TV,28.0,27000.0,male
3791,2018-06-11 04:00:00,Facebook,,35000.0,female
145,2018-04-06 18:00:00,Facebook,34.0,32000.0,female
1898,2019-01-02 08:00:00,TV,,37000.0,male
319,2018-12-28 23:00:00,TV,29.0,29000.0,female
5623,2019-02-17 05:00:00,TV,41.0,41000.0,female
8424,2018-02-11 19:00:00,PPC,32.0,32000.0,male
9244,2018-09-20 23:00:00,Facebook,28.0,28000.0,female
6071,2018-11-02 22:00:00,Facebook,36.0,34000.0,male
8358,2018-06-18 09:00:00,TV,33.0,34000.0,male
6669,2018-03-13 16:00:00,TV,,34000.0,female
1413,2018-05-27 07:00:00,Email,41.0,43000.0,female
7531,2018-01-18 06:00:00,TV,25.0,25000.0,male
2262,2018-07-17 21:00:00,TV,32.0,33000.0,female
5267,2018-05-27 15:00:00,TV,33.0,33000.0,female
9293,2019-01-21 12:00:00,Email,40.0,39000.0,female
3928,2018-08-11 20:00:00,Facebook,37.0,36000.0,female
7128,2018-03-19 04:00:00,TV,35.0,35000.0,female
7649,2018-09-05 02:00:00,Facebook,40.0,40000.0,female
3402,2018-09-09 11:00:00,TV,31.0,32000.0,male
4298,2019-02-09 07:00:00,PPC,32.0,31000.0,male
8470,2018-02-09 13:00:00,PPC,29.0,30000.0,male
6935,2018-01-05 15:00:00,Facebook,32.0,31000.0,female
506,2018-02-28 05:00:00,TV,,32000.0,male
8281,2018-05-29 16:00:00,TV,34.0,34000.0,female
7627,2018-08-23 16:00:00,TV,35.0,33000.0,female
3029,2018-02-19 15:00:00,TV,,45000.0,male
48,2018-08-15 01:00:00,Facebook,,41000.0,female
4713,2018-04-10 01:00:00,TV,41.0,40000.0,male
5178,2018-01-18 01:00:00,PPC,30.0,29000.0,male
8839,2018-12-09 18:00:00,Facebook,42.0,43000.0,male
9742,2019-01-22 15:00:00,Facebook,35.0,34000.0,female
5103,2018-04-11 10:00:00,PPC,28.0,30000.0,male
1783,2019-01-28 23:00:00,TV,30.0,30000.0,male
1069,2019-01-03 18:00:00,TV,33.0,32000.0,male
7803,2018-12-18 02:00:00,TV,38.0,35000.0,male
1124,2018-08-22 21:00:00,TV,44.0,43000.0,male
9569,2018-07-25 01:00:00,TV,46.0,47000.0,female
9872,2018-05-16 11:00:00,Email,,19000.0,male
8818,2018-07-03 09:00:00,TV,39.0,41000.0,male
2219,2018-08-01 07:00:00,PPC,49.0,49000.0,female
8016,2018-09-22 13:00:00,Facebook,38.0,38000.0,male
2163,2018-04-15 04:00:00,Email,37.0,36000.0,male
247,2018-07-31 11:00:00,TV,30.0,30000.0,male
8779,2018-07-19 11:00:00,PPC,27.0,27000.0,female
6522,2018-12-03 02:00:00,PPC,,31000.0,male
4120,2018-11-03 18:00:00,TV,32.0,30000.0,male
1141,2018-07-16 01:00:00,Email,32.0,31000.0,female
3566,2018-04-15 16:00:00,TV,38.0,38000.0,male
3188,2018-05-23 21:00:00,Facebook,30.0,29000.0,female
7675,2018-04-28 03:00:00,TV,28.0,27000.0,male
9828,2018-07-17 10:00:00,PPC,,32000.0,female
15,2018-07-28 10:00:00,Facebook,37.0,36000.0,female
1074,2018-05-09 13:00:00,Facebook,31.0,30000.0,male
1092,2018-07-22 11:00:00,Facebook,30.0,28000.0,female
898,2018-10-03 22:00:00,Facebook,38.0,39000.0,male
6235,2018-09-17 07:00:00,Facebook,42.0,43000.0,male
5783,2018-05-07 20:00:00,TV,36.0,36000.0,male
4884,2018-09-05 10:00:00,Email,35.0,35000.0,female
4611,2019-01-10 09:00:00,TV,37.0,36000.0,male
3215,2018-10-22 15:00:00,TV,29.0,30000.0,male
4384,2019-01-26 01:00:00,TV,38.0,38000.0,male
3359,2019-02-09 13:00:00,Facebook,35.0,33000.0,female
5047,2018-06-14 20:00:00,TV,35.0,36000.0,female
1166,2019-01-11 01:00:00,TV,40.0,40000.0,male
6461,2018-05-30 20:00:00,TV,,27000.0,female
2392,2018-11-17 18:00:00,TV,38.0,39000.0,male
2637,2018-08-15 19:00:00,TV,33.0,32000.0,female
56,2018-08-22 10:00:00,PPC,38.0,37000.0,female
8672,2018-07-19 06:00:00,Facebook,,30000.0,female
6103,2018-06-26 00:00:00,TV,34.0,37000.0,male
630,2018-04-28 16:00:00,PPC,,37000.0,male
9687,2018-09-06 10:00:00,TV,33.0,30000.0,male
5853,2018-01-12 23:00:00,Facebook,33.0,34000.0,male
5237,2019-02-13 10:00:00,PPC,38.0,38000.0,female
6974,2018-02-21 11:00:00,TV,39.0,39000.0,male
2999,2019-02-10 04:00:00,TV,28.0,27000.0,male
6702,2018-07-03 19:00:00,Facebook,31.0,31000.0,male
53,2018-07-22 00:00:00,Facebook,,43000.0,male
840,2019-01-27 00:00:00,PPC,31.0,31000.0,female
1829,2018-09-04 07:00:00,Facebook,34.0,34000.0,female
8756,2019-02-15 09:00:00,TV,23.0,24000.0,male
9657,2018-04-23 10:00:00,Facebook,40.0,39000.0,female
9525,2019-01-06 04:00:00,TV,42.0,43000.0,female
6463,2018-08-30 02:00:00,TV,44.0,45000.0,female
1649,2018-09-26 04:00:00,Email,31.0,31000.0,female
8440,2018-05-16 03:00:00,TV,29.0,30000.0,male
931,2018-08-30 07:00:00,PPC,29.0,27000.0,male
7305,2018-10-04 04:00:00,TV,37.0,38000.0,female
3341,2018-08-29 11:00:00,Facebook,32.0,32000.0,female
2007,2018-05-10 00:00:00,Facebook,37.0,37000.0,male
4606,2018-08-03 03:00:00,Facebook,36.0,1102067.4536699958,male
8124,2018-03-11 04:00:00,PPC,26.0,24000.0,male
7,2018-02-09 04:00:00,TV,29.0,30000.0,male
5509,2018-12-04 01:00:00,PPC,32.0,31000.0,male
4558,2018-07-18 18:00:00,Email,34.0,35000.0,male
269,2018-03-09 05:00:00,TV,32.0,32000.0,female
6495,2019-01-19 21:00:00,Facebook,43.0,42000.0,male
9209,2018-05-21 00:00:00,TV,40.0,40000.0,male
6692,2018-08-04 12:00:00,TV,,27000.0,male
8489,2018-05-18 04:00:00,TV,37.0,38000.0,male
4248,2018-05-10 20:00:00,TV,28.0,27000.0,male
5535,2018-12-08 02:00:00,TV,,44000.0,female
7060,2018-12-03 03:00:00,Facebook,39.0,39000.0,male
1784,2018-10-06 20:00:00,Facebook,,37000.0,male
6453,2019-01-29 15:00:00,Email,33.0,32000.0,male
7651,2018-01-09 12:00:00,Facebook,35.0,34000.0,female
3842,2018-09-15 01:00:00,Facebook,43.0,43000.0,male
6866,2018-04-24 06:00:00,TV,37.0,37000.0,female
3458,2018-06-09 10:00:00,PPC,,42000.0,male
1143,2018-11-12 17:00:00,Facebook,29.0,30000.0,female
2447,2018-12-13 10:00:00,Email,35.0,37000.0,female
1019,2018-07-09 05:00:00,TV,25.0,24000.0,male
3027,2018-08-21 20:00:00,Facebook,39.0,39000.0,male
7526,2018-10-21 09:00:00,TV,40.0,39000.0,male
7259,2018-11-20 10:00:00,Email,45.0,44000.0,male
2032,2018-12-22 12:00:00,TV,29.0,28000.0,male
6863,2018-09-08 19:00:00,TV,33.0,33000.0,female
3399,2018-04-17 08:00:00,TV,,38000.0,female
4487,2018-05-05 01:00:00,PPC,36.0,33000.0,female
4541,2018-05-22 02:00:00,PPC,43.0,44000.0,female
1740,2018-12-12 15:00:00,Email,34.0,34000.0,male
1058,2018-01-03 10:00:00,Email,38.0,36000.0,female
1845,2018-08-06 21:00:00,Email,34.0,34000.0,male
2181,2018-04-25 16:00:00,PPC,33.0,883981.0378622593,female
5808,2018-04-02 19:00:00,TV,35.0,35000.0,male
3280,2018-10-06 19:00:00,TV,42.0,42000.0,female
88,2019-01-30 15:00:00,Email,37.0,39000.0,male
1701,2018-06-01 14:00:00,TV,30.0,31000.0,female
4629,2019-01-02 21:00:00,TV,29.0,28000.0,female
277,2018-07-06 12:00:00,PPC,34.0,34000.0,female
3890,2018-12-27 07:00:00,Facebook,32.0,33000.0,male
2508,2018-07-08 16:00:00,PPC,38.0,39000.0,female
5391,2019-02-18 21:00:00,Facebook,42.0,43000.0,male
4618,2018-01-29 02:00:00,TV,,27000.0,female
2928,2018-10-06 11:00:00,PPC,36.0,36000.0,male
1604,2018-12-07 22:00:00,Email,,27000.0,male
6909,2018-06-20 14:00:00,PPC,25.0,25000.0,male
7842,2018-07-04 00:00:00,TV,,44000.0,male
3320,2018-12-31 09:00:00,Email,42.0,44000.0,male
8828,2018-01-08 13:00:00,PPC,30.0,30000.0,male
7870,2018-12-19 00:00:00,Facebook,33.0,32000.0,male
5504,2019-01-24 16:00:00,TV,39.0,39000.0,female
701,2018-03-13 09:00:00,TV,34.0,33000.0,female
3971,2019-02-19 12:00:00,Email,35.0,35000.0,male
787,2019-01-21 14:00:00,PPC,44.0,44000.0,female
7268,2018-05-11 18:00:00,TV,37.0,37000.0,female
7267,2018-02-09 08:00:00,Facebook,45.0,46000.0,female
3938,2018-07-22 22:00:00,PPC,,45000.0,female
1920,2018-01-10 23:00:00,TV,24.0,23000.0,male
5530,2019-01-03 22:00:00,TV,28.0,29000.0,male
6233,2018-05-17 22:00:00,Facebook,,37000.0,female
8852,2018-10-13 20:00:00,Facebook,,37000.0,male
5090,2019-01-11 12:00:00,TV,31.0,33000.0,male
8589,2019-02-04 03:00:00,TV,36.0,36000.0,female
9539,2018-10-02 00:00:00,TV,33.0,33000.0,male
2011,2018-05-12 12:00:00,PPC,40.0,42000.0,female
1375,2018-05-08 11:00:00,PPC,33.0,33000.0,male
8459,2018-02-11 08:00:00,TV,30.0,29000.0,female
913,2018-08-13 22:00:00,TV,36.0,32000.0,male
6977,2018-08-07 12:00:00,Email,33.0,33000.0,female
9551,2019-02-03 04:00:00,Email,42.0,40000.0,male
5487,2018-12-17 21:00:00,TV,35.0,35000.0,female
9892,2019-02-03 13:00:00,PPC,32.0,31000.0,male
5671,2018-11-22 08:00:00,TV,33.0,33000.0,female
6834,2018-09-11 12:00:00,TV,29.0,28000.0,male
4943,2018-02-23 13:00:00,Facebook,28.0,28000.0,male
3102,2018-01-12 05:00:00,TV,34.0,34000.0,female
7475,2018-03-19 15:00:00,Facebook,36.0,36000.0,female
2747,2018-01-23 20:00:00,Facebook,35.0,35000.0,male
4848,2018-04-27 09:00:00,TV,50.0,48000.0,male
4567,2018-03-25 07:00:00,Facebook,28.0,26000.0,male
9175,2018-07-09 18:00:00,PPC,33.0,34000.0,male
9277,2018-09-15 11:00:00,Email,48.0,48000.0,female
5026,2018-05-30 12:00:00,Email,42.0,42000.0,male
2310,2018-04-09 12:00:00,PPC,23.0,22000.0,female
191,2018-09-15 18:00:00,PPC,40.0,40000.0,female
1232,2018-01-28 20:00:00,Facebook,33.0,32000.0,male
5109,2019-01-02 11:00:00,PPC,31.0,32000.0,male
7859,2018-11-23 03:00:00,Email,46.0,45000.0,male
9412,2018-03-29 12:00:00,Facebook,49.0,49000.0,male
371,2019-02-19 06:00:00,Facebook,36.0,34000.0,male
9839,2018-03-20 02:00:00,TV,34.0,34000.0,female
7848,2018-12-29 20:00:00,Email,34.0,34000.0,male
6727,2018-11-18 20:00:00,Facebook,38.0,37000.0,female
4080,2018-10-02 17:00:00,TV,,45000.0,male
8378,2018-07-10 19:00:00,Email,38.0,39000.0,female
4861,2018-12-20 11:00:00,TV,38.0,39000.0,male
9497,2018-09-02 19:00:00,TV,27.0,28000.0,male
96,2018-10-25 07:00:00,TV,37.0,37000.0,male
3606,2018-10-26 21:00:00,PPC,,35000.0,female
3186,2018-01-02 00:00:00,Facebook,36.0,36000.0,male
4966,2018-07-28 09:00:00,Facebook,36.0,35000.0,female
7322,2018-06-16 22:00:00,Facebook,,42000.0,female
8271,2018-05-12 02:00:00,PPC,30.0,30000.0,male
5604,2019-01-17 08:00:00,TV,40.0,41000.0,male
6392,2019-01-18 19:00:00,PPC,34.0,33000.0,female
578,2018-08-30 08:00:00,PPC,36.0,33000.0,female
